Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch
29.34,588.0,1660.0,14680.0,-168.04,182.96,-6.45,-11.03
29.41,408.0,-824.0,15104.0,-169.28,182.11,3.12,1.28
29.47,344.0,-4304.0,14508.0,-180.27,171.28,16.52,12.58
29.54,528.0,-7844.0,13064.0,-173.89,178.01,30.98,25.12
29.6,496.0,-10440.0,11132.0,-181.84,170.56,43.16,37.18
29.67,472.0,-12716.0,9732.0,-174.77,178.15,52.57,49.57
29.74,460.0,-14568.0,6068.0,-175.95,177.23,67.39,62.0
29.8,640.0,-15636.0,3352.0,-184.33,169.32,77.9,73.75
29.87,716.0,-16356.0,612.0,-178.67,175.33,87.86,85.67
29.94,580.0,-16276.0,-3680.0,172.76,181.43,102.74,98.09
30.0,656.0,-15332.0,-7204.0,172.49,182.11,115.17,110.9
30.07,536.0,-14092.0,-9976.0,176.48,178.48,125.3,123.38
30.14,744.0,-12136.0,-12816.0,174.58,180.55,136.56,135.85
30.21,804.0,-9564.0,-15108.0,188.96,166.23,147.66,147.46
30.28,696.0,-4956.0,-17016.0,169.37,185.83,163.76,160.6
30.35,536.0,-2364.0,-17912.0,169.89,185.59,172.48,173.25
30.42,212.0,300.0,-17724.0,173.47,181.95,-179.03,-174.79
30.49,412.0,3928.0,-17132.0,183.53,171.52,-167.09,-163.47
30.56,612.0,8240.0,-15880.0,183.43,171.3,-152.58,-151.64
30.62,588.0,11456.0,-13648.0,172.14,182.51,-139.99,-139.04
30.7,500.0,13448.0,-10944.0,172.51,182.05,-129.14,-126.49
30.77,364.0,14724.0,-7916.0,167.79,186.54,-118.26,-113.85
30.84,388.0,15888.0,-4564.0,173.56,180.37,-106.03,-101.81
30.91,156.0,16560.0,-880.0,-172.28,181.28,-93.04,-89.61
30.97,520.0,16004.0,2244.0,-189.4,163.86,-82.02,-78.94
31.04,64.0,14608.0,5364.0,-167.65,185.34,-69.84,-66.81
31.11,436.0,13188.0,8584.0,-167.83,184.89,-56.94,-54.8
31.17,436.0,10736.0,10836.0,-168.8,183.73,-44.73,-42.65
31.24,328.0,8112.0,12780.0,-179.89,172.47,-32.41,-31.0
31.31,444.0,4440.0,14088.0,-178.55,173.68,-17.49,-19.08
31.38,556.0,1956.0,14804.0,-185.83,166.53,-7.53,-7.81
31.44,368.0,-2160.0,14904.0,-174.76,177.64,8.25,4.28
31.51,504.0,-5540.0,13928.0,-174.31,178.42,21.69,16.39
31.57,364.0,-7848.0,13192.0,-179.23,173.97,30.75,28.25
31.64,504.0,-11668.0,10500.0,-179.37,174.04,48.02,40.7
31.71,472.0,-12940.0,8412.0,-169.2,184.84,56.97,53.59
31.78,500.0,-15064.0,5400.0,-170.72,183.62,70.28,66.28
31.84,668.0,-15960.0,1996.0,-179.11,175.57,82.87,78.47
31.91,508.0,-16304.0,-1472.0,-177.94,177.12,95.16,90.77
31.98,888.0,-15816.0,-5100.0,187.76,167.68,107.87,102.72
32.04,696.0,-14932.0,-7968.0,167.0,188.89,118.09,115.94
32.11,548.0,-13052.0,-11016.0,174.55,181.52,130.16,128.58
32.18,372.0,-11148.0,-13420.0,177.98,178.23,140.28,140.93
32.25,352.0,-8380.0,-15624.0,181.98,174.17,151.79,152.93
32.32,464.0,-4424.0,-17096.0,177.82,178.24,165.49,165.2
32.39,712.0,-1560.0,-17980.0,179.79,176.29,175.04,177.05
32.46,664.0,2596.0,-17604.0,173.39,182.51,-171.61,-170.56
32.53,432.0,5596.0,-16712.0,173.58,182.23,-161.49,-158.26
32.6,448.0,8864.0,-14920.0,179.64,175.88,-149.29,-146.36
32.67,500.0,11316.0,-13100.0,174.79,180.47,-139.18,-134.39
32.74,308.0,13100.0,-11164.0,188.95,165.89,-130.44,-123.51
32.81,348.0,15216.0,-7172.0,174.27,179.96,-115.24,-111.27
32.88,336.0,16272.0,-3356.0,171.99,181.89,-101.65,-98.94
32.95,552.0,16088.0,-204.0,-178.02,175.62,-90.73,-87.32
33.01,444.0,15552.0,3024.0,-180.21,173.13,-79.0,-76.02
33.08,288.0,14104.0,6408.0,-184.34,168.73,-65.57,-64.73
33.15,476.0,12672.0,8784.0,-185.42,167.58,-55.27,-53.63
33.22,448.0,9516.0,11912.0,-172.88,179.98,-38.62,-41.17
33.28,476.0,6700.0,13448.0,-170.0,183.08,-26.48,-28.56
33.35,356.0,3152.0,14888.0,-177.63,175.63,-11.95,-16.19
33.42,340.0,1116.0,14836.0,-175.7,177.93,-4.3,-4.19
33.49,528.0,-2988.0,14396.0,-180.47,173.16,11.73,7.62
33.55,312.0,-6576.0,13676.0,-163.38,190.6,25.68,20.69
33.62,452.0,-9056.0,11980.0,-169.95,184.46,37.09,33.39
33.68,612.0,-12104.0,10008.0,-170.15,184.58,50.41,46.17
33.75,460.0,-13988.0,7184.0,-187.44,167.66,62.82,58.06
33.82,420.0,-15532.0,4152.0,-164.18,191.33,75.03,71.24
33.88,472.0,-16348.0,992.0,-171.23,184.61,86.53,83.83
33.95,472.0,-16456.0,-1856.0,174.6,181.48,96.43,95.77
34.02,768.0,-15804.0,-6564.0,181.08,175.04,112.55,107.96
34.08,420.0,-14580.0,-9052.0,177.45,179.07,121.83,120.42
34.15,708.0,-12816.0,-11980.0,173.54,183.1,133.07,132.99
34.22,540.0,-9832.0,-14564.0,173.34,183.32,145.98,145.79
34.29,396.0,-6704.0,-16476.0,174.01,182.66,157.86,158.28
34.36,540.0,-3300.0,-17484.0,179.71,176.92,169.31,170.3
34.43,400.0,-208.0,-17696.0,177.72,178.83,179.33,182.22
34.5,344.0,3172.0,-17380.0,184.15,172.15,-169.66,-166.54
34.57,512.0,6420.0,-16412.0,165.79,190.23,-158.64,-153.87
34.64,376.0,9972.0,-14644.0,170.78,184.82,-145.75,-141.52
34.71,444.0,12584.0,-12260.0,175.6,179.64,-134.25,-129.58
34.78,392.0,14444.0,-9076.0,180.08,174.74,-122.14,-117.76
34.85,648.0,16092.0,-6056.0,178.58,175.85,-110.62,-106.08
34.92,604.0,16184.0,-2340.0,184.21,169.82,-98.23,-94.69
34.98,200.0,16204.0,900.0,-172.63,181.09,-86.82,-82.95
35.05,332.0,15276.0,4244.0,-173.08,180.29,-74.47,-71.36
35.12,380.0,13540.0,7408.0,-178.13,174.97,-61.32,-59.75
35.19,456.0,11788.0,10200.0,-178.22,174.74,-49.13,-48.09
35.25,320.0,8560.0,11932.0,-183.12,169.75,-35.66,-36.36
35.32,420.0,5820.0,13816.0,-168.56,184.37,-22.84,-23.8
35.39,392.0,3044.0,14788.0,-168.97,184.05,-11.63,-11.41
35.46,564.0,-720.0,15032.0,-167.65,185.35,2.74,1.28
35.52,464.0,-3980.0,14408.0,-187.32,165.81,15.44,12.15
35.59,512.0,-6560.0,13548.0,-172.4,181.01,25.84,24.36
35.65,492.0,-10000.0,11684.0,-169.27,184.27,40.56,37.03
35.72,576.0,-12104.0,9448.0,-173.75,180.1,52.03,49.49
35.79,368.0,-14356.0,6712.0,-181.17,172.9,64.94,61.41
35.85,656.0,-15764.0,3668.0,-174.86,179.51,76.9,73.72
35.92,552.0,-16152.0,-24.0,-167.76,186.89,90.09,86.56
35.98,408.0,-16492.0,-3100.0,175.48,179.47,100.65,98.54
36.05,592.0,-15568.0,-6368.0,176.21,178.92,112.25,110.8
36.12,436.0,-14056.0,-9796.0,181.5,173.76,124.87,122.96
36.19,480.0,-12780.0,-12236.0,179.28,176.14,133.75,134.9
36.26,832.0,-9604.0,-14900.0,174.57,180.75,147.2,147.47
36.33,432.0,-6644.0,-16568.0,168.38,186.92,158.15,160.06
36.4,420.0,-3580.0,-17460.0,174.05,181.08,168.41,172.04
36.47,412.0,644.0,-17724.0,172.08,182.73,-177.92,-175.69
36.53,384.0,4524.0,-17196.0,186.67,167.95,-165.26,-164.29
36.6,384.0,6884.0,-16112.0,168.75,185.79,-156.86,-151.95
36.67,524.0,9752.0,-14608.0,164.82,189.28,-146.27,-139.59
36.74,344.0,12324.0,-11772.0,174.7,178.81,-133.69,-127.86
36.81,292.0,14828.0,-8240.0,171.77,181.23,-119.06,-115.48
36.88,464.0,16272.0,-5036.0,178.57,174.11,-107.2,-103.77
36.95,424.0,16164.0,-2192.0,176.19,176.19,-97.72,-92.19
37.02,412.0,15816.0,1660.0,-188.73,163.16,-84.01,-81.49
37.09,284.0,14976.0,4980.0,-164.34,187.32,-71.61,-69.15
37.16,420.0,12972.0,8168.0,-169.48,181.97,-57.8,-56.98
37.22,424.0,10516.0,10984.0,-170.26,181.12,-43.75,-44.64
37.29,428.0,7580.0,13236.0,-183.83,167.63,-29.8,-32.78
37.36,312.0,5060.0,14180.0,-178.35,173.37,-19.64,-20.92
37.43,332.0,1760.0,14700.0,-182.89,168.94,-6.83,-9.22
37.49,508.0,-1516.0,14896.0,-178.86,173.18,5.81,2.49
37.56,496.0,-4400.0,14424.0,-177.72,174.61,16.96,14.07
37.62,440.0,-8624.0,12536.0,-178.58,174.0,34.53,26.59
37.69,444.0,-10236.0,11420.0,-182.9,170.36,41.87,38.34
37.76,724.0,-13240.0,8120.0,-171.27,182.3,58.48,51.49
37.82,396.0,-14820.0,5744.0,-173.47,180.7,68.81,64.08
37.89,524.0,-16228.0,2528.0,-181.67,172.91,81.15,76.17
37.96,304.0,-16360.0,-136.0,-179.14,175.88,90.48,88.14
38.02,504.0,-16024.0,-4332.0,173.87,181.35,105.13,100.72
38.09,440.0,-15568.0,-7296.0,167.65,187.95,115.11,113.78
38.16,656.0,-13832.0,-10440.0,173.06,182.65,127.04,126.39
38.23,548.0,-10952.0,-13424.0,172.31,183.46,140.79,139.35
38.3,516.0,-7456.0,-16100.0,183.64,172.25,155.15,151.78
38.37,448.0,-6164.0,-16632.0,173.86,182.33,159.66,163.78
38.44,700.0,-1416.0,-17720.0,177.34,178.48,175.43,175.97
38.51,460.0,2384.0,-17560.0,176.2,179.58,-172.27,-171.77
38.58,472.0,5644.0,-16896.0,177.42,178.32,-161.53,-159.59
38.65,404.0,9388.0,-15480.0,183.21,172.35,-148.76,-147.71
38.71,496.0,11168.0,-13512.0,178.72,176.76,-140.43,-135.95
38.79,540.0,14236.0,-10704.0,185.85,169.22,-126.94,-124.3
38.86,264.0,15264.0,-7696.0,173.11,181.74,-116.76,-112.03
38.93,380.0,15896.0,-3652.0,168.5,185.92,-102.94,-99.51
38.99,280.0,16048.0,-540.0,-171.37,182.76,-91.93,-87.52
39.06,524.0,15520.0,3104.0,-183.47,170.27,-78.69,-76.33
39.13,408.0,14980.0,5740.0,-183.56,169.96,-69.03,-65.32
39.2,956.0,11648.0,7424.0,-186.48,166.72,-57.49,-54.45
39.26,136.0,9956.0,11384.0,-173.63,179.31,-41.17,-42.21
39.33,572.0,6540.0,13180.0,-173.33,179.69,-26.39,-29.68
39.4,412.0,3636.0,14356.0,-179.6,173.72,-14.21,-17.55
39.47,364.0,724.0,14784.0,-178.95,174.65,-2.8,-5.43
39.53,316.0,-3148.0,14704.0,-174.5,179.33,12.08,6.74
39.6,268.0,-5876.0,13776.0,-165.72,188.58,23.1,19.5
39.66,480.0,-9588.0,11968.0,-172.27,182.33,38.7,32.38
39.73,508.0,-11040.0,10572.0,-172.08,183.08,46.24,44.73
39.8,404.0,-14152.0,7752.0,-189.57,165.71,61.29,56.5
39.86,624.0,-15452.0,4644.0,-164.77,190.93,73.27,69.62
39.93,400.0,-16160.0,1344.0,-172.58,183.43,85.25,82.19
40.0,416.0,-16320.0,-1936.0,173.66,182.62,96.77,94.59
40.06,704.0,-15496.0,-6292.0,183.66,172.8,112.1,106.72
40.13,568.0,-14940.0,-8448.0,170.36,186.57,119.49,119.52
40.2,484.0,-12924.0,-11656.0,166.89,190.03,132.05,132.51
40.27,524.0,-10076.0,-14440.0,176.47,180.42,145.09,145.08
40.34,680.0,-6716.0,-16264.0,172.21,184.68,157.56,157.91
40.41,460.0,-4124.0,-17296.0,177.87,178.99,166.59,169.8
40.48,552.0,-1180.0,-17756.0,178.2,178.38,176.2,181.4
40.55,320.0,2872.0,-17464.0,183.07,173.05,-170.66,-167.16
40.62,412.0,6648.0,-16488.0,167.48,188.33,-158.04,-154.47
40.69,496.0,9908.0,-14780.0,173.07,182.43,-146.16,-142.25
40.76,192.0,12252.0,-12092.0,172.76,182.39,-134.62,-130.11
40.83,388.0,14312.0,-9248.0,180.63,174.12,-122.87,-118.35
40.9,540.0,16232.0,-5964.0,179.14,175.22,-110.17,-106.59
40.97,588.0,16032.0,-2412.0,185.85,168.19,-98.56,-95.28
41.03,460.0,16280.0,620.0,-171.94,181.81,-87.82,-83.54
41.1,252.0,15380.0,4280.0,-172.64,180.73,-74.45,-71.86
41.17,224.0,13908.0,7336.0,-177.44,175.7,-62.19,-60.25
41.23,380.0,12112.0,9972.0,-178.28,174.69,-50.53,-48.69
41.3,200.0,9264.0,11960.0,-181.33,171.48,-37.76,-37.19
41.37,736.0,6052.0,13908.0,-167.78,184.98,-23.52,-24.57
41.44,376.0,3184.0,14792.0,-169.67,183.18,-12.15,-12.2
41.5,436.0,-960.0,14972.0,-167.87,184.99,3.67,0.65
41.57,540.0,-3928.0,14664.0,-187.8,165.32,15.0,11.52
41.63,292.0,-6648.0,13336.0,-172.77,180.65,26.5,23.84
41.7,456.0,-9752.0,12036.0,-168.76,184.89,39.02,36.44
41.77,576.0,-12120.0,9508.0,-170.76,183.11,51.89,48.95
41.83,504.0,-14220.0,6844.0,-182.32,171.81,64.3,60.79
41.9,624.0,-15512.0,3852.0,-171.12,183.31,76.05,73.3
41.97,704.0,-16348.0,436.0,-167.15,187.52,88.47,86.06
42.03,552.0,-16484.0,-2764.0,176.4,178.47,99.52,97.91
42.1,416.0,-15924.0,-5816.0,178.14,176.87,110.06,109.71
42.17,464.0,-14636.0,-9236.0,185.61,169.43,122.25,121.43
42.24,464.0,-12356.0,-12580.0,164.58,190.53,135.51,134.62
42.31,640.0,-9436.0,-14840.0,170.0,185.19,147.55,147.53
42.37,460.0,-7132.0,-16248.0,169.27,185.93,156.3,159.85
42.44,480.0,-3540.0,-17440.0,175.49,179.39,168.53,171.76
42.51,280.0,-200.0,-17808.0,172.66,181.94,179.36,183.71
42.58,416.0,3468.0,-17420.0,188.73,165.49,-168.74,-165.51
42.65,552.0,6788.0,-16264.0,163.52,190.42,-157.35,-152.8
42.72,512.0,9148.0,-14536.0,168.21,185.33,-147.82,-140.76
42.79,532.0,11964.0,-12192.0,177.32,175.6,-135.54,-129.3
42.86,460.0,14860.0,-8868.0,173.38,178.98,-120.83,-117.09
42.93,472.0,15708.0,-6060.0,181.56,170.48,-111.1,-105.87
43.0,408.0,16100.0,-2128.0,179.53,172.04,-97.53,-94.29
43.07,292.0,16220.0,1548.0,-182.47,168.82,-84.55,-83.08
43.13,476.0,15248.0,4660.0,-165.91,185.25,-73.01,-70.84
43.2,548.0,13240.0,7792.0,-170.55,180.42,-59.52,-58.76
43.27,208.0,10892.0,10660.0,-172.14,178.76,-45.62,-46.58
43.34,544.0,8012.0,12824.0,-186.41,164.57,-32.0,-34.93
43.4,252.0,5484.0,13956.0,-174.66,176.58,-21.45,-22.84
43.47,512.0,1912.0,14692.0,-171.5,179.86,-7.41,-10.34
43.54,460.0,-1444.0,14760.0,-176.76,174.86,5.59,1.74
43.6,300.0,-4088.0,14432.0,-179.53,172.43,15.82,13.15
43.67,260.0,-8280.0,12412.0,-175.44,176.74,33.71,25.85
43.74,400.0,-9552.0,11912.0,-184.53,168.34,38.73,37.21
43.8,540.0,-13012.0,8748.0,-173.8,179.19,56.09,49.87
43.87,664.0,-14700.0,5944.0,-175.24,178.29,67.98,62.39
43.94,468.0,-15752.0,2888.0,-182.85,171.17,79.61,74.4
44.0,372.0,-16592.0,228.0,-180.56,173.9,89.21,86.31
44.07,468.0,-16348.0,-4012.0,170.69,184.03,103.79,98.92
44.13,700.0,-15372.0,-7188.0,172.0,183.14,115.06,111.69
44.2,588.0,-14288.0,-10276.0,178.29,177.14,125.72,124.05
44.27,548.0,-10976.0,-13376.0,172.58,182.99,140.63,137.22
44.34,696.0,-10044.0,-14560.0,184.79,171.08,145.4,148.74
44.41,592.0,-5920.0,-16692.0,173.73,181.85,160.47,161.31
44.48,188.0,-2112.0,-17636.0,168.52,186.98,173.17,174.04
44.55,264.0,636.0,-17664.0,178.13,177.3,-177.94,-174.25
44.62,552.0,4128.0,-17004.0,180.89,174.22,-166.35,-162.74
44.69,604.0,5956.0,-16636.0,188.01,166.78,-160.3,-152.13
44.76,588.0,10948.0,-13736.0,179.95,174.12,-141.44,-140.16
44.83,436.0,13612.0,-11004.0,171.05,182.9,-128.95,-127.41
44.9,356.0,15300.0,-7864.0,169.65,184.17,-117.2,-114.69
44.97,348.0,16192.0,-4848.0,170.3,183.3,-106.67,-102.45
45.04,576.0,16212.0,-640.0,-169.07,184.16,-92.26,-89.91
45.11,284.0,15832.0,3124.0,-186.68,166.34,-78.84,-78.71
45.17,304.0,14620.0,5900.0,-175.42,177.58,-68.02,-66.87
45.24,508.0,12624.0,8868.0,-169.82,183.08,-54.91,-54.56
45.31,356.0,10576.0,10908.0,-173.44,179.43,-44.11,-42.64
45.38,456.0,7588.0,12912.0,-176.63,176.12,-30.44,-30.55
45.45,412.0,4864.0,14460.0,-184.01,168.74,-18.59,-19.1
45.51,424.0,-60.0,15248.0,-183.15,169.65,0.23,-6.78
45.58,468.0,-2372.0,14824.0,-171.61,181.8,9.09,5.17
45.64,372.0,-5544.0,14232.0,-170.7,183.05,21.28,17.4
45.71,492.0,-8172.0,13072.0,-176.64,177.44,32.01,29.5
45.77,616.0,-11564.0,10048.0,-176.11,178.19,49.01,42.16
45.84,660.0,-13212.0,8116.0,-172.51,182.38,58.44,54.9
45.91,700.0,-15188.0,5096.0,-169.36,185.84,71.45,67.7
45.97,552.0,-16028.0,1868.0,-176.74,178.78,83.35,79.99
46.04,584.0,-16484.0,-1992.0,175.53,180.27,96.89,92.5
46.11,260.0,-16304.0,-3136.0,187.49,168.7,100.89,103.4
46.18,460.0,-15048.0,-8256.0,164.81,191.16,118.75,116.76
46.24,632.0,-13380.0,-11140.0,172.63,183.52,129.78,129.4
46.31,344.0,-10196.0,-14068.0,177.87,178.3,144.07,142.07
46.38,308.0,-8836.0,-15248.0,178.95,177.39,149.91,153.94
46.45,376.0,-4412.0,-17276.0,184.03,171.96,165.67,165.74
46.52,480.0,-1888.0,-17588.0,182.35,173.64,173.87,177.24
46.59,444.0,1796.0,-17456.0,171.39,184.31,-174.13,-170.55
46.66,392.0,5444.0,-16780.0,173.01,182.37,-162.03,-158.3
46.73,376.0,8128.0,-14840.0,179.88,175.18,-151.29,-146.67
46.8,404.0,12440.0,-12524.0,173.34,181.3,-135.19,-134.16
46.87,560.0,13744.0,-10164.0,185.4,169.16,-126.48,-122.67
46.94,668.0,15820.0,-6224.0,178.23,175.99,-111.48,-110.36
47.01,424.0,16252.0,-3472.0,184.0,170.12,-102.06,-98.9
47.08,392.0,16180.0,56.0,-172.15,181.69,-89.8,-86.81
47.14,404.0,15624.0,3696.0,-176.59,176.99,-76.69,-75.42
47.21,416.0,14600.0,6428.0,-183.27,170.2,-66.24,-64.18
47.28,588.0,11276.0,10120.0,-183.37,169.91,-48.09,-52.21
47.35,340.0,9460.0,11704.0,-173.05,180.6,-38.95,-39.73
47.42,528.0,6680.0,13456.0,-167.73,185.99,-26.4,-27.09
47.48,324.0,3100.0,14672.0,-174.44,179.34,-11.93,-14.66
47.55,496.0,-12.0,14992.0,-173.31,180.7,0.05,-2.19
47.61,532.0,-3052.0,14532.0,-190.67,163.53,11.86,8.54
47.68,416.0,-6936.0,13380.0,-162.87,191.62,27.4,21.75
47.75,356.0,-9260.0,12036.0,-168.31,186.67,37.57,34.52
47.81,544.0,-12188.0,9544.0,-168.78,186.46,51.94,47.45
47.88,828.0,-13892.0,6708.0,-186.07,169.56,64.23,59.31
47.94,644.0,-15456.0,3956.0,-165.58,190.47,75.64,72.36
48.01,468.0,-16332.0,704.0,-170.85,185.48,87.53,85.0
48.08,620.0,-16476.0,-2060.0,177.42,179.13,97.13,96.75
48.14,452.0,-15692.0,-6204.0,180.62,175.97,111.57,108.78
48.21,788.0,-14324.0,-9320.0,182.88,173.95,123.05,120.97
48.28,516.0,-12812.0,-12096.0,177.98,179.03,133.35,133.26
48.35,568.0,-9384.0,-14804.0,172.7,184.31,147.63,146.27
48.42,516.0,-6896.0,-16476.0,174.16,182.97,157.29,158.66
48.49,448.0,-3148.0,-17416.0,179.95,177.07,169.75,170.7
48.56,384.0,296.0,-17900.0,177.71,179.22,-179.05,-177.22
48.62,380.0,2208.0,-17576.0,192.16,164.61,-172.84,-166.69
48.69,568.0,6712.0,-16340.0,165.99,190.24,-157.67,-153.9
48.76,488.0,10908.0,-13820.0,171.85,184.05,-141.72,-141.14
48.83,520.0,13232.0,-11952.0,181.95,173.9,-132.09,-129.2
48.91,492.0,13860.0,-9684.0,176.78,178.82,-124.94,-117.48
48.98,628.0,14944.0,-6252.0,184.44,170.5,-112.7,-106.39
49.05,36.0,16896.0,-1636.0,183.17,171.21,-95.53,-94.58
49.11,408.0,16144.0,1104.0,-173.27,181.02,-86.09,-82.95
49.18,356.0,15180.0,4492.0,-168.63,185.38,-73.52,-70.78
49.25,284.0,13572.0,7464.0,-173.43,180.35,-61.19,-58.9
49.31,432.0,11632.0,10176.0,-174.95,178.63,-48.82,-47.06
49.38,372.0,9296.0,11852.0,-189.33,164.09,-38.11,-36.06
49.45,256.0,5836.0,13796.0,-173.64,179.6,-22.93,-23.83
49.52,392.0,2068.0,14928.0,-166.95,186.37,-7.89,-10.88
49.58,476.0,-500.0,14748.0,-168.45,185.13,1.94,1.47
49.65,464.0,-4580.0,14332.0,-183.52,170.1,17.72,12.81
49.71,152.0,-6860.0,13800.0,-179.47,174.57,26.43,24.63
49.78,548.0,-10336.0,11068.0,-183.82,170.39,43.04,36.71
49.85,452.0,-12832.0,9368.0,-176.53,178.22,53.87,49.3
49.91,536.0,-14504.0,5924.0,-178.4,176.74,67.78,61.77
49.98,596.0,-15668.0,3440.0,-187.24,168.43,77.62,73.47
50.05,504.0,-16332.0,-656.0,-169.78,186.24,92.3,86.54
50.11,812.0,-16160.0,-3636.0,173.08,183.44,102.68,99.15
50.18,584.0,-15500.0,-7208.0,172.22,184.6,114.94,111.97
50.25,656.0,-13816.0,-10100.0,176.85,180.22,126.17,124.54
50.32,584.0,-11976.0,-12900.0,174.15,183.08,137.13,137.28
50.39,120.0,-10276.0,-14356.0,186.82,170.39,144.4,148.64
50.46,508.0,-6048.0,-16620.0,172.66,184.18,160.0,161.32
50.53,436.0,-2044.0,-17692.0,167.91,188.81,173.41,174.18
50.6,852.0,228.0,-17940.0,179.57,177.08,-179.27,-174.28
50.67,276.0,3764.0,-17224.0,181.5,174.72,-167.67,-162.89
50.73,384.0,6072.0,-16424.0,188.49,167.31,-159.71,-152.16
50.8,460.0,10572.0,-14004.0,183.18,171.95,-142.95,-140.49
50.88,420.0,13428.0,-11020.0,173.74,181.17,-129.37,-127.85
50.95,216.0,15556.0,-7732.0,172.38,182.4,-116.43,-115.11
51.02,280.0,16144.0,-4780.0,171.75,182.92,-106.49,-102.83
51.09,336.0,16440.0,-580.0,-171.26,183.08,-92.02,-90.29
51.15,284.0,15556.0,3024.0,-185.08,169.11,-79.0,-78.9
51.22,132.0,14700.0,5724.0,-180.03,174.15,-68.72,-67.32
51.29,524.0,12536.0,9160.0,-181.34,172.72,-53.84,-55.46
51.36,644.0,10304.0,11072.0,-173.4,180.79,-42.94,-43.23
51.42,444.0,7168.0,13236.0,-175.94,178.28,-28.44,-30.72
51.49,372.0,4476.0,14156.0,-182.5,171.92,-17.55,-18.95
51.56,332.0,-416.0,15036.0,-182.5,172.05,1.58,-6.35
51.62,216.0,-2616.0,14724.0,-171.52,183.72,10.07,5.95
51.69,400.0,-5440.0,14076.0,-168.58,187.01,21.13,18.49
51.76,600.0,-9272.0,12228.0,-175.04,180.78,37.17,31.23
51.82,428.0,-10840.0,10608.0,-175.0,181.34,45.62,43.52
51.89,600.0,-13724.0,7620.0,-186.73,169.78,60.96,55.64
51.96,484.0,-15088.0,4636.0,-167.36,189.62,72.92,68.74
52.02,488.0,-16232.0,1712.0,-175.73,181.61,83.98,81.15
52.09,892.0,-16456.0,-2132.0,174.3,183.29,97.38,93.77
52.16,480.0,-15780.0,-4960.0,185.1,172.8,107.45,105.49
52.22,544.0,-14768.0,-8624.0,170.76,187.31,120.28,118.55
52.29,516.0,-13100.0,-11520.0,168.63,189.58,131.33,131.54
52.36,716.0,-10580.0,-14132.0,178.43,179.77,143.18,143.97
52.43,596.0,-7900.0,-15840.0,174.96,183.16,153.49,156.38
52.5,680.0,-4492.0,-17364.0,179.95,177.92,165.5,168.25
52.57,412.0,-384.0,-17652.0,180.89,176.74,178.75,180.2
52.64,528.0,2980.0,-17592.0,179.29,178.21,-170.39,-168.05
52.71,364.0,6228.0,-16528.0,169.92,187.38,-159.35,-155.47
52.78,360.0,8512.0,-15540.0,176.02,180.94,-151.29,-143.79
52.85,472.0,10980.0,-13236.0,171.96,184.34,-140.32,-131.98
52.92,272.0,14300.0,-9164.0,183.01,172.56,-122.65,-120.09
52.99,384.0,15516.0,-6816.0,176.66,178.68,-113.72,-108.32
53.06,368.0,15584.0,-3892.0,188.75,166.11,-104.02,-97.55
53.13,532.0,15988.0,716.0,-170.59,183.7,-87.44,-85.23
53.19,464.0,15400.0,3996.0,-172.61,181.48,-75.45,-73.43
53.26,332.0,13948.0,7432.0,-178.72,175.2,-61.95,-61.64
53.33,412.0,11728.0,10016.0,-180.2,173.69,-49.5,-49.87
53.4,372.0,9064.0,12124.0,-181.34,172.58,-36.78,-37.9
53.46,624.0,6076.0,13924.0,-166.68,187.34,-23.57,-25.07
53.53,540.0,3320.0,14788.0,-170.37,183.78,-12.65,-12.67
53.6,472.0,-1136.0,14992.0,-169.37,184.78,4.33,0.3
53.66,320.0,-4320.0,14448.0,-186.85,167.65,16.65,11.68
53.73,660.0,-6484.0,13492.0,-177.05,177.88,25.67,23.73
53.79,352.0,-10092.0,11668.0,-170.33,184.77,40.86,36.53
53.86,544.0,-12176.0,9460.0,-176.14,179.34,52.15,49.02
53.93,496.0,-14532.0,6728.0,-181.52,174.23,65.16,61.09
54.0,408.0,-15800.0,3312.0,-176.07,180.03,78.16,73.6
54.06,724.0,-16260.0,384.0,-166.5,190.0,88.65,86.49
54.13,844.0,-16316.0,-3408.0,176.01,180.67,101.8,98.67
54.19,492.0,-15592.0,-6364.0,176.4,180.55,112.2,111.01
54.26,608.0,-13772.0,-10004.0,183.39,173.66,125.99,123.26
54.33,496.0,-12964.0,-12092.0,175.03,182.26,133.01,135.64
54.4,412.0,-9244.0,-15108.0,173.73,183.33,148.54,148.43
54.47,592.0,-6672.0,-16476.0,166.89,190.18,157.95,161.1
54.54,656.0,-3296.0,-17484.0,171.69,185.11,169.32,173.31
54.61,328.0,1488.0,-17784.0,172.08,184.36,-175.22,-174.16
54.68,424.0,4804.0,-17256.0,186.3,170.05,-164.44,-162.55
54.75,340.0,7976.0,-15712.0,169.31,186.88,-153.09,-149.92
54.82,180.0,10116.0,-14128.0,166.68,189.23,-144.4,-137.58
54.89,344.0,13560.0,-10920.0,173.08,182.23,-128.84,-125.15
54.96,436.0,14980.0,-8196.0,169.76,185.22,-118.68,-112.78
55.03,480.0,16184.0,-4432.0,175.9,178.55,-105.32,-100.89
55.1,464.0,16212.0,-1548.0,-174.94,179.12,-95.45,-89.19
55.17,288.0,15752.0,1460.0,-190.57,162.94,-84.7,-78.77
55.24,564.0,14704.0,5352.0,-165.09,187.89,-70.0,-66.52
55.3,464.0,13136.0,8424.0,-168.45,184.23,-57.33,-54.44
