
a/g:	492	396	14692	203	33	-451
a/g:	400	324	14712	205	32	-428
a/g:	416	408	14736	206	31	-438
a/g:	560	360	14820	196	66	-421
a/g:	324	412	14692	210	45	-402
a/g:	484	412	14772	219	66	-441
a/g:	316	364	14424	188	57	-462
a/g:	464	312	14684	224	58	-434
a/g:	368	284	14780	218	24	-432
a/g:	368	408	14736	232	51	-442
a/g:	388	372	14628	206	52	-427
a/g:	456	424	14772	228	70	-446
a/g:	448	352	14776	199	15	-417
a/g:	396	248	14732	221	29	-431
a/g:	452	316	14728	215	32	-439
a/g:	488	280	14644	221	48	-418
a/g:	456	424	14860	212	43	-443
a/g:	296	380	14596	196	62	-433
a/g:	516	436	14556	234	64	-412
a/g:	332	324	14720	213	34	-433
a/g:	464	360	14644	214	81	-436
a/g:	324	360	14828	210	29	-431
a/g:	448	316	14744	209	82	-441
a/g:	440	300	14680	205	52	-432
a/g:	356	308	14616	198	24	-442
a/g:	444	328	14728	224	50	-431
a/g:	344	304	14772	210	73	-416
a/g:	460	368	14652	210	49	-455
a/g:	436	328	14560	210	55	-438
a/g:	388	336	14628	203	41	-429
a/g:	356	336	14756	209	62	-416
a/g:	388	396	14608	215	61	-421
a/g:	424	348	14736	213	50	-436
a/g:	532	368	14676	202	43	-430
a/g:	316	312	14696	205	85	-444
a/g:	376	304	14712	189	43	-431
a/g:	408	364	14708	207	67	-426
a/g:	408	304	14684	201	44	-429
a/g:	384	316	14656	205	46	-433
a/g:	296	400	14572	218	43	-429
a/g:	348	360	14716	208	54	-416
a/g:	420	368	14680	188	49	-435
a/g:	408	420	14708	228	57	-432
a/g:	376	264	14768	179	44	-445
a/g:	476	388	14776	199	37	-424
a/g:	392	272	14668	225	56	-427
a/g:	380	364	14712	212	56	-438
a/g:	332	360	14628	198	52	-425
a/g:	400	332	14760	224	39	-425
a/g:	448	364	14744	205	33	-445
a/g:	424	364	14612	233	13	-413
a/g:	416	356	14760	213	38	-429
a/g:	352	380	14696	200	53	-417
a/g:	308	288	14700	195	74	-450
a/g:	472	256	14744	221	36	-410
a/g:	432	408	14696	188	46	-425
a/g:	284	268	14648	207	23	-445
a/g:	512	404	14576	202	50	-436
a/g:	404	356	14700	209	57	-426
a/g:	472	320	14556	195	70	-433
a/g:	348	424	14644	202	45	-444
a/g:	508	328	14728	205	65	-430
a/g:	272	308	14628	193	57	-445
a/g:	376	316	14680	203	48	-417
a/g:	404	428	14704	212	48	-430
a/g:	424	328	14760	223	42	-444
a/g:	472	352	14608	236	59	-429
a/g:	436	344	14540	196	44	-426
a/g:	440	416	14752	213	36	-433
a/g:	460	296	14660	207	67	-417
a/g:	420	328	14592	215	42	-433
a/g:	476	372	14780	237	75	-439
a/g:	472	372	14676	206	36	-414
a/g:	364	372	14648	240	55	-434
a/g:	480	344	14608	203	54	-443
a/g:	336	384	14652	203	42	-432
a/g:	436	300	14608	213	70	-421
a/g:	308	400	14624	202	39	-461
a/g:	424	292	14844	193	41	-412
a/g:	364	340	14604	203	82	-407
a/g:	408	412	14588	217	30	-445
a/g:	360	324	14652	200	55	-440
a/g:	408	312	14608	190	17	-421
a/g:	480	256	14616	223	44	-430
a/g:	412	352	14764	210	56	-428
a/g:	520	412	14688	213	71	-443
a/g:	388	348	14672	195	52	-430
a/g:	440	320	14680	201	36	-426
a/g:	340	380	14792	204	91	-442
a/g:	464	408	14768	203	61	-415
a/g:	392	448	14696	222	42	-450
a/g:	440	368	14616	220	65	-409
a/g:	448	436	14700	204	9	-443
a/g:	400	420	14788	213	58	-435
a/g:	348	368	14620	214	65	-434
a/g:	420	332	14724	190	28	-437
a/g:	404	328	14768	210	49	-410
a/g:	392	408	14596	218	54	-448
a/g:	436	348	14692	219	57	-416
a/g:	416	292	14880	201	58	-434
a/g:	464	288	14624	204	60	-428
a/g:	472	316	14768	204	33	-414
a/g:	472	380	14736	191	40	-432
a/g:	380	288	14620	231	49	-430
a/g:	448	328	14728	215	53	-433
a/g:	368	324	14700	204	68	-422
a/g:	376	432	14592	233	61	-428
a/g:	332	308	14772	228	57	-440
a/g:	468	396	14648	209	46	-420
a/g:	392	372	14656	218	45	-443
a/g:	380	364	14668	216	74	-415
a/g:	504	352	14776	197	36	-413
a/g:	364	308	14820	201	58	-444
a/g:	440	260	14692	214	71	-433
a/g:	508	236	14760	196	24	-434
a/g:	464	424	14608	233	45	-432
a/g:	308	228	14604	221	48	-415
a/g:	468	332	14716	195	65	-449
a/g:	400	360	14800	218	41	-449
a/g:	512	392	14740	211	24	-429
a/g:	352	400	14744	202	47	-446
a/g:	468	428	14772	193	52	-412
a/g:	440	320	14716	206	47	-445
a/g:	440	404	14724	200	32	-424
a/g:	400	272	14648	202	60	-431
a/g:	464	364	14704	227	30	-439
a/g:	496	316	14660	211	41	-441
a/g:	356	360	14692	203	61	-441
a/g:	384	388	14704	218	52	-437
a/g:	432	420	14668	200	65	-429
a/g:	508	316	14628	212	63	-436
a/g:	436	400	14600	200	16	-427
a/g:	448	404	14736	199	59	-431
a/g:	264	280	14740	215	33	-437
a/g:	488	400	14688	204	33	-426
a/g:	384	476	14748	219	40	-399
a/g:	408	380	14804	209	37	-438
a/g:	324	300	14704	209	61	-432
a/g:	388	396	14668	175	60	-424
a/g:	464	320	14636	215	79	-398
a/g:	480	364	14704	205	33	-454
a/g:	488	344	14876	218	55	-451
a/g:	328	364	14644	190	46	-453
a/g:	504	380	14680	214	66	-427
a/g:	352	376	14704	209	50	-434
a/g:	476	344	14676	210	43	-428
a/g:	408	344	14860	208	77	-423
a/g:	556	468	14680	227	29	-445
a/g:	404	348	14636	212	74	-432
a/g:	456	404	14764	210	40	-432
a/g:	404	364	14708	195	53	-428
a/g:	412	400	14652	184	42	-412
a/g:	520	252	14572	226	63	-453
a/g:	408	404	14776	192	43	-429
a/g:	520	372	14652	219	36	-447
a/g:	356	368	14572	219	60	-433
a/g:	468	328	14708	204	44	-432
a/g:	488	360	14652	186	45	-450
a/g:	552	404	14592	229	56	-442
a/g:	356	344	14720	205	71	-440
a/g:	456	340	14644	221	81	-434
a/g:	344	324	14744	213	45	-430
a/g:	468	432	14740	227	32	-432
a/g:	356	356	14764	206	41	-424
a/g:	396	300	14640	192	61	-446
a/g:	552	348	14816	207	66	-438
a/g:	432	364	14712	205	39	-431
a/g:	424	336	14548	204	55	-433
a/g:	452	300	14692	216	44	-413
a/g:	504	320	14744	190	49	-447
a/g:	292	396	14796	230	68	-438
a/g:	316	252	14528	204	56	-443
a/g:	332	376	14748	196	35	-422
a/g:	472	336	14684	210	46	-423
a/g:	372	292	14724	215	44	-414
a/g:	548	376	14704	210	68	-422
a/g:	376	408	14672	214	42	-423
a/g:	472	320	14700	186	53	-419
a/g:	452	380	14712	240	49	-425
a/g:	484	388	14740	192	67	-441
a/g:	508	340	14552	205	40	-427
a/g:	436	360	14644	221	59	-453
a/g:	472	320	14600	187	57	-436
a/g:	360	280	14708	215	35	-429
a/g:	372	400	14704	210	65	-422
a/g:	404	288	14740	223	33	-423
a/g:	476	252	14636	189	79	-409
a/g:	372	316	14752	213	52	-454
a/g:	468	284	14696	200	65	-419
a/g:	404	312	14724	215	32	-436
a/g:	508	224	14804	221	92	-421
a/g:	376	412	14616	178	45	-420
a/g:	364	376	14808	217	66	-436
a/g:	552	384	14732	190	58	-421
a/g:	364	420	14652	213	37	-432
a/g:	508	344	14640	212	74	-416
a/g:	360	396	14744	208	22	-406
a/g:	424	308	14660	188	47	-427
a/g:	380	380	14776	202	55	-446
a/g:	452	368	14756	204	59	-430
a/g:	356	276	14684	209	50	-413
a/g:	552	328	14828	220	51	-450
a/g:	380	368	14744	190	54	-440
a/g:	508	404	14832	211	52	-429
a/g:	416	316	14664	218	43	-444
a/g:	476	380	14800	202	80	-444
a/g:	428	436	14744	206	46	-431
a/g:	452	348	14540	229	72	-437
a/g:	420	372	14648	192	71	-421
a/g:	380	364	14564	194	47	-450
a/g:	376	248	14688	230	67	-440
a/g:	400	336	14680	203	20	-419
a/g:	448	368	14808	195	83	-436
a/g:	376	372	14652	220	39	-434
a/g:	504	308	14480	221	62	-435
a/g:	316	392	14936	195	61	-434
a/g:	376	224	14796	229	45	-423
a/g:	364	520	14584	230	69	-429
a/g:	416	200	14404	228	78	-408
a/g:	216	436	14736	239	-16	-433
a/g:	424	184	14696	230	72	-422
a/g:	428	336	14604	229	35	-421
a/g:	324	408	14564	225	89	-433
a/g:	640	292	14468	202	56	-422
a/g:	392	328	14648	230	45	-439
a/g:	588	360	14672	205	73	-427
a/g:	496	272	14648	211	31	-434
a/g:	460	472	14672	173	60	-423
a/g:	344	372	14720	221	71	-435
a/g:	508	408	14704	188	53	-449
a/g:	460	408	14660	202	46	-427
a/g:	420	360	14736	203	44	-437
a/g:	488	380	14792	202	77	-436
a/g:	528	440	14804	201	33	-427
a/g:	468	316	14956	199	82	-420
a/g:	488	304	14728	214	37	-437
a/g:	396	396	14636	214	37	-422
a/g:	348	412	14620	207	41	-440
a/g:	392	316	14588	227	44	-417
a/g:	412	396	14832	189	47	-444
a/g:	416	320	14724	214	56	-412
a/g:	344	392	14652	214	53	-434
a/g:	480	352	14668	214	28	-415
a/g:	356	392	14624	215	35	-442
a/g:	324	348	14688	201	59	-436
a/g:	312	348	14640	222	46	-406
a/g:	496	332	14608	215	41	-430
a/g:	480	372	14684	222	23	-413
a/g:	524	380	14688	186	31	-433
a/g:	388	400	14764	212	22	-415
a/g:	440	396	14596	206	47	-436
a/g:	408	396	14780	209	59	-440
a/g:	356	292	14648	196	53	-414
a/g:	528	392	14652	208	33	-417
a/g:	384	360	14676	204	56	-429
a/g:	456	384	14716	215	59	-432
a/g:	340	336	14848	211	58	-427
a/g:	476	272	14628	194	21	-442
a/g:	328	232	14744	190	77	-403
a/g:	480	392	14668	205	52	-452
a/g:	368	360	14696	218	39	-446
a/g:	344	304	14708	206	64	-413
a/g:	444	252	14792	212	43	-455
a/g:	452	280	14584	217	18	-437
a/g:	432	364	14588	203	47	-432
a/g:	380	292	14612	227	38	-432
a/g:	488	404	14712	229	34	-437
a/g:	456	316	14620	213	44	-427
a/g:	520	296	14752	222	56	-419
a/g:	400	264	14772	208	65	-427
a/g:	520	328	14692	177	43	-405
a/g:	308	280	14536	207	67	-444
a/g:	496	316	14752	217	83	-421
a/g:	372	284	14720	212	35	-410
a/g:	492	352	14800	197	46	-453
a/g:	412	276	14644	198	63	-418
a/g:	308	344	14600	204	38	-426
a/g:	376	344	14728	217	44	-426
a/g:	472	340	14700	187	62	-424
a/g:	476	364	14588	210	56	-414
a/g:	424	404	14640	202	77	-447
a/g:	512	328	14728	217	27	-420
a/g:	380	352	14812	184	73	-436
a/g:	432	260	14696	207	41	-453
a/g:	320	320	14552	196	49	-425
a/g:	484	376	14664	209	61	-419
a/g:	464	276	14804	209	65	-444
a/g:	436	408	14604	207	26	-426
a/g:	412	276	14616	185	72	-418
a/g:	520	332	14672	224	42	-419
a/g:	416	452	14688	205	69	-420
a/g:	460	416	14688	230	55	-439
a/g:	428	416	14624	200	55	-427
a/g:	436	420	14780	228	75	-432
a/g:	416	388	14720	236	51	-456
a/g:	504	332	14668	208	57	-417
a/g:	488	324	14848	211	67	-426
a/g:	348	332	14612	215	75	-445
a/g:	496	328	14692	213	37	-444
a/g:	424	408	14688	218	34	-424
a/g:	452	388	14772	229	73	-415
a/g:	396	440	14684	220	58	-430
a/g:	504	308	14668	193	43	-429
a/g:	444	420	14696	213	55	-407
a/g:	372	396	14576	207	70	-414
a/g:	428	348	14584	193	29	-432
a/g:	428	340	14652	209	77	-436
a/g:	568	380	14724	206	19	-424
a/g:	344	392	14784	216	43	-429
a/g:	516	340	14740	206	58	-410
a/g:	264	364	14768	209	31	-421
a/g:	520	468	14644	229	39	-445
a/g:	328	432	14632	203	47	-436
a/g:	496	320	14544	208	54	-424
a/g:	364	340	14692	204	4	-415
a/g:	456	416	14752	218	41	-423
a/g:	316	360	14804	200	29	-408
a/g:	332	448	14676	212	61	-452
a/g:	392	364	14656	199	27	-432
a/g:	432	312	14580	215	80	-436
a/g:	392	376	14888	213	53	-445
a/g:	384	336	14652	197	39	-408
a/g:	516	436	14612	217	55	-442
a/g:	408	316	14648	230	54	-449
a/g:	460	352	14828	195	85	-444
a/g:	452	376	14612	215	40	-443
a/g:	448	340	14648	209	30	-427
a/g:	532	360	14808	214	53	-435
a/g:	468	284	14672	209	70	-423
a/g:	380	412	14720	216	77	-443
a/g:	448	324	14680	205	77	-442
a/g:	412	320	14640	211	64	-424
a/g:	456	412	14708	199	40	-416
a/g:	380	268	14628	203	27	-432
a/g:	316	348	14764	207	62	-424
a/g:	488	364	14700	215	67	-435
a/g:	428	316	14784	190	36	-422
a/g:	408	352	14772	213	47	-436
a/g:	292	368	14700	194	63	-445
a/g:	408	296	14644	203	54	-429
a/g:	312	364	14704	209	48	-425
a/g:	496	256	14596	199	49	-437
a/g:	412	252	14676	212	52	-450
a/g:	528	360	14696	198	43	-414
a/g:	356	336	14632	192	55	-419
a/g:	388	316	14660	203	65	-436
a/g:	332	312	14656	230	43	-435
a/g:	400	320	14640	220	41	-418
a/g:	376	284	14792	230	57	-440
a/g:	364	428	14608	212	30	-446
a/g:	436	348	14616	222	47	-429
a/g:	400	300	14784	241	66	-445
a/g:	408	416	14760	211	64	-430
a/g:	432	336	14760	183	43	-450
a/g:	556	368	14756	211	61	-428
a/g:	440	440	14656	204	55	-439
a/g:	484	388	14724	180	28	-422
a/g:	428	324	14796	209	65	-437
a/g:	492	316	14724	193	36	-448
a/g:	444	484	14724	214	45	-420
a/g:	444	352	14644	211	64	-432
a/g:	412	472	14568	228	64	-438
a/g:	384	372	14640	177	83	-432
a/g:	420	412	14684	223	66	-445
a/g:	312	324	14608	174	40	-428
a/g:	472	396	14556	193	36	-447
a/g:	296	348	14644	203	36	-438
a/g:	392	400	14584	199	45	-440
a/g:	260	372	14756	193	62	-431
a/g:	408	348	14640	223	44	-424
a/g:	424	408	14720	211	18	-434
a/g:	564	280	14684	210	70	-419
a/g:	464	360	14680	205	63	-433
a/g:	468	340	14668	195	49	-407
a/g:	488	400	14704	215	40	-426
a/g:	484	364	14904	216	45	-442
a/g:	424	328	14740	211	34	-435
a/g:	496	308	14684	198	55	-436
a/g:	532	372	14736	226	57	-408
a/g:	400	368	14764	175	54	-415
a/g:	432	436	14748	226	70	-441
a/g:	344	372	14628	233	28	-432
a/g:	412	296	14708	198	71	-408
a/g:	404	212	14828	196	54	-432
a/g:	468	272	14748	189	59	-418
a/g:	376	360	14740	209	56	-453
a/g:	428	320	14796	206	55	-429
a/g:	516	324	14800	229	61	-433
a/g:	372	324	14824	196	63	-414
a/g:	432	364	14696	212	49	-433
a/g:	512	252	14580	222	52	-424
a/g:	472	380	14684	215	69	-444
a/g:	356	360	14672	209	82	-418
a/g:	400	340	14668	204	49	-444
a/g:	356	328	14732	220	64	-414
a/g:	396	320	14832	198	40	-445
a/g:	296	392	14668	207	59	-436
a/g:	292	388	14752	235	76	-421
a/g:	320	368	14664	215	49	-440
a/g:	412	284	14764	191	27	-439
a/g:	464	360	14800	209	38	-419
a/g:	328	256	14596	205	62	-429
a/g:	436	388	14604	193	50	-435
a/g:	452	368	14796	199	69	-421
a/g:	452	264	14812	210	41	-426
a/g:	472	332	14876	208	24	-434
a/g:	476	324	14700	225	61	-429
a/g:	360	448	14792	230	80	-420
a/g:	560	292	14632	209	70	-451
a/g:	412	344	14716	238	71	-432
a/g:	484	300	14748	198	28	-451
a/g:	348	304	14724	203	32	-431
a/g:	432	328	14556	202	58	-435
a/g:	300	300	14744	215	53	-414
a/g:	384	356	14564	197	47	-440
a/g:	368	288	14616	220	52	-446
a/g:	380	380	14752	197	43	-439
a/g:	460	304	14600	207	57	-424
a/g:	384	372	14576	226	45	-436
a/g:	464	388	14684	211	59	-415
a/g:	464	344	14736	219	67	-420
a/g:	440	356	14720	203	64	-416
a/g:	388	336	14644	207	49	-420
a/g:	424	400	14720	182	41	-431
a/g:	432	352	14676	230	58	-440
a/g:	524	324	14608	192	31	-413
a/g:	272	376	14716	205	51	-433
a/g:	448	472	14716	216	68	-424
a/g:	412	300	14728	217	35	-412
a/g:	420	352	14672	225	57	-435
a/g:	332	428	14776	198	42	-441
a/g:	320	332	14744	209	52	-439
a/g:	436	372	14724	206	38	-436
a/g:	364	332	14616	195	54	-437
a/g:	452	364	14836	209	74	-413
a/g:	456	368	14728	203	48	-433
a/g:	432	412	14768	188	25	-436
a/g:	448	380	14796	208	71	-410
a/g:	480	372	14704	190	70	-447
a/g:	412	288	14696	215	67	-410
a/g:	528	412	14652	200	64	-444
a/g:	480	400	14688	204	45	-445
a/g:	492	376	14596	207	50	-424
a/g:	408	340	14660	212	30	-429
a/g:	444	296	14728	225	44	-439
a/g:	444	384	14684	215	69	-424
a/g:	372	336	14648	221	28	-425
a/g:	376	460	14600	207	56	-441
a/g:	428	376	14772	207	25	-436
a/g:	432	400	14632	202	46	-430
a/g:	268	292	14624	208	21	-445
a/g:	440	364	14672	222	50	-447
a/g:	376	312	14700	207	22	-419
a/g:	472	352	14712	192	61	-429
a/g:	456	352	14912	217	73	-435
a/g:	484	340	14696	200	76	-428
a/g:	340	408	14532	218	14	-438
a/g:	408	400	14764	213	51	-441
a/g:	496	420	14560	173	29	-430
a/g:	364	360	14596	221	51	-415
a/g:	520	352	14684	200	37	-413
a/g:	500	364	14636	203	64	-399
a/g:	484	432	14548	205	46	-448
a/g:	420	228	14664	198	16	-422
a/g:	552	396	14660	205	60	-429
a/g:	272	216	14720	189	24	-433
a/g:	440	384	14736	194	85	-438
a/g:	368	336	14624	231	57	-432
a/g:	464	360	14760	209	49	-442
a/g:	312	340	14688	201	59	-425
a/g:	400	368	14656	207	66	-428
a/g:	408	380	14708	205	61	-413
a/g:	392	288	14636	234	78	-401
a/g:	540	360	14768	201	45	-443
a/g:	364	304	14716	210	68	-429
a/g:	400	388	14700	206	35	-439
a/g:	444	364	14612	214	28	-437
a/g:	508	296	14660	200	67	-438
a/g:	424	248	14692	187	37	-435
a/g:	468	440	14648	228	26	-425
a/g:	428	416	14676	200	40	-428
a/g:	516	316	14640	216	70	-425
a/g:	304	292	14744	184	6	-434
a/g:	456	328	14788	212	98	-419
a/g:	448	344	14704	192	20	-437
a/g:	420	368	14644	229	85	-413
a/g:	292	372	14620	208	59	-436
a/g:	352	328	14552	223	53	-441
a/g:	372	296	14772	220	50	-434
a/g:	292	400	14756	222	33	-418
a/g:	508	436	14672	190	73	-441
a/g:	484	372	14584	179	48	-429
a/g:	660	348	14736	182	44	-417
a/g:	460	288	14852	198	35	-431
a/g:	552	400	14664	223	45	-442
a/g:	520	432	14864	227	68	-423
a/g:	552	344	14736	195	66	-425
a/g:	420	376	14716	187	57	-427
a/g:	432	332	14632	211	55	-434
a/g:	404	320	14756	207	71	-432
a/g:	452	264	14776	198	52	-439
a/g:	344	360	14856	203	62	-435
a/g:	380	292	14680	199	40	-420
a/g:	328	324	14620	197	54	-439
a/g:	204	264	14544	186	65	-435
a/g:	368	348	14612	196	72	-432
a/g:	364	420	14784	186	11	-418
a/g:	548	384	14684	198	68	-438
a/g:	336	344	14632	198	79	-408
a/g:	468	304	14756	185	54	-418
a/g:	356	300	14688	220	103	-434
a/g:	460	292	14700	239	54	-433
a/g:	484	388	14748	217	72	-446
a/g:	504	280	14540	200	61	-435
a/g:	504	420	14692	213	80	-416
a/g:	460	348	14668	197	59	-432
a/g:	440	320	14712	204	49	-414
a/g:	284	344	14704	223	66	-428
a/g:	388	428	14648	214	44	-414
a/g:	136	368	14508	201	65	-413
a/g:	340	292	14608	196	34	-448
a/g:	448	332	14580	226	30	-406
a/g:	412	408	14648	210	43	-434
a/g:	340	340	14712	210	66	-431
a/g:	428	264	14644	196	63	-436
a/g:	404	264	14572	223	43	-442
a/g:	532	360	14788	209	42	-430
a/g:	424	452	14644	227	39	-460
a/g:	504	360	14740	203	55	-431
a/g:	468	396	14728	202	50	-439
a/g:	456	348	14708	191	54	-406
a/g:	520	400	14868	203	63	-441
a/g:	368	304	14676	195	31	-446
a/g:	560	272	14600	215	55	-418
a/g:	400	248	14728	225	38	-443
a/g:	456	384	14832	226	59	-430
a/g:	356	316	14688	221	72	-431
a/g:	388	364	14620	229	60	-433
a/g:	348	312	14584	212	52	-438
a/g:	316	328	14568	199	62	-422
a/g:	308	320	14660	175	65	-425
a/g:	388	392	14652	215	85	-432
a/g:	364	372	14644	184	74	-411
a/g:	348	396	14616	206	50	-455
a/g:	484	340	14684	200	58	-421
a/g:	368	300	14768	195	52	-443
a/g:	416	280	14628	203	57	-422
a/g:	400	300	14724	189	58	-430
a/g:	588	348	14592	244	55	-456
a/g:	484	368	14772	214	44	-441
a/g:	540	380	14736	202	72	-407
a/g:	484	372	14708	230	59	-440
a/g:	448	452	14804	204	37	-433
a/g:	396	332	14532	216	57	-412
a/g:	420	368	14788	190	47	-420
a/g:	304	360	14756	197	27	-426
a/g:	384	308	14576	192	54	-442
a/g:	380	360	14740	221	27	-413
a/g:	448	352	14784	221	25	-431
a/g:	404	316	14656	198	48	-408
a/g:	444	288	14692	212	56	-425
a/g:	472	444	14696	217	33	-428
a/g:	300	352	14644	205	56	-428
a/g:	508	372	14620	220	44	-428
a/g:	356	344	14612	207	35	-436
a/g:	492	300	14720	231	31	-429
a/g:	368	344	14820	206	73	-441
a/g:	480	424	14804	203	64	-423
a/g:	436	432	14544	200	69	-455
a/g:	412	320	14656	194	55	-427
a/g:	436	368	14612	197	72	-436
a/g:	364	332	14700	207	42	-458
a/g:	396	296	14644	237	48	-429
a/g:	296	368	14728	222	71	-437
a/g:	520	336	14656	192	17	-414
a/g:	340	356	14672	213	53	-421
a/g:	412	336	14732	204	33	-433
a/g:	388	288	14824	207	72	-439
a/g:	424	400	14752	226	78	-438
a/g:	520	332	14740	208	34	-406
a/g:	564	364	14760	191	32	-415
a/g:	456	360	14652	210	50	-414
a/g:	608	328	14732	204	60	-440
a/g:	468	420	14704	209	48	-429
a/g:	420	268	14568	204	82	-438
a/g:	496	296	14672	201	47	-418
a/g:	508	304	14640	210	49	-443
a/g:	384	332	14816	200	46	-463
a/g:	356	320	14728	197	52	-413
a/g:	448	452	14716	203	50	-439
a/g:	400	252	14804	215	72	-438
a/g:	456	328	14716	209	66	-445
a/g:	304	308	14660	222	56	-422
a/g:	464	292	14628	204	39	-431
a/g:	388	316	14700	242	64	-426
a/g:	384	328	14600	217	63	-433
a/g:	364	388	14628	208	56	-428
a/g:	384	364	14784	204	48	-417
a/g:	456	336	14684	222	44	-423
a/g:	392	316	14680	215	39	-426
a/g:	444	384	14716	210	58	-432
a/g:	408	312	14788	189	60	-444
a/g:	412	344	14656	214	29	-430
a/g:	348	312	14700	207	58	-444
a/g:	428	416	14584	209	35	-429
a/g:	364	328	14640	220	51	-417
a/g:	440	360	14624	203	74	-430
a/g:	388	328	14788	198	34	-418
a/g:	472	324	14716	220	55	-443
a/g:	412	328	14832	212	35	-408
a/g:	488	344	14804	222	55	-443
a/g:	320	396	14752	206	52	-426
a/g:	328	316	14652	222	68	-422
a/g:	472	272	14588	218	59	-446
a/g:	400	296	14700	193	57	-430
a/g:	416	444	14768	217	26	-445
a/g:	312	376	14780	214	63	-416
a/g:	372	384	14796	226	61	-438
a/g:	472	476	14856	215	71	-420
a/g:	464	244	14672	200	46	-418
a/g:	344	328	14724	209	67	-416
a/g:	416	280	14596	204	66	-433
a/g:	424	360	14776	202	46	-431
a/g:	436	308	14860	230	46	-418
a/g:	392	408	14668	207	36	-436
a/g:	388	408	14604	182	43	-429
a/g:	336	372	14724	201	80	-441
a/g:	412	372	14792	203	43	-421
a/g:	424	408	14684	201	41	-433
a/g:	388	436	14648	193	59	-425
a/g:	512	272	14704	217	46	-443
a/g:	400	264	14908	199	67	-430
a/g:	552	364	14780	202	57	-424
a/g:	340	492	14776	213	73	-445
a/g:	524	424	14696	220	46	-429
a/g:	372	384	14728	185	47	-449
a/g:	484	368	14788	198	18	-426
a/g:	328	404	14528	232	76	-426
a/g:	456	300	14600	228	45	-422
a/g:	404	364	14696	212	30	-426
a/g:	456	404	14840	198	47	-431
a/g:	440	396	14656	206	55	-446
a/g:	480	336	14668	200	38	-432
a/g:	564	416	14696	196	34	-431
a/g:	456	292	14640	204	77	-416
a/g:	508	360	14660	214	33	-442
a/g:	464	348	14812	196	45	-415
a/g:	456	352	14700	203	44	-421
a/g:	436	312	14764	231	52	-449
a/g:	520	320	14724	222	52	-419
a/g:	308	268	14604	181	42	-443
a/g:	492	384	14620	223	59	-427
a/g:	436	372	14744	198	36	-441
a/g:	364	288	14648	196	64	-425
a/g:	420	352	14720	211	71	-433
a/g:	344	348	14752	214	39	-409
a/g:	404	348	14684	198	31	-438
a/g:	332	352	14816	209	43	-437
a/g:	356	288	14660	214	64	-431
a/g:	392	384	14680	222	26	-412
a/g:	548	388	14680	217	72	-420
a/g:	460	344	14680	220	51	-444
a/g:	360	316	14796	217	64	-440
a/g:	452	348	14648	198	56	-440
a/g:	504	460	14668	219	63	-405
a/g:	472	308	14612	194	62	-443
a/g:	376	344	14636	231	33	-429
a/g:	352	388	14776	196	43	-424
a/g:	340	308	14668	207	23	-416
a/g:	388	268	14516	206	62	-424
a/g:	324	324	14684	227	54	-423
a/g:	400	392	14620	201	39	-447
a/g:	292	260	14652	192	31	-432
a/g:	412	372	14524	186	50	-415
a/g:	284	324	14488	226	35	-448
a/g:	384	408	14572	215	47	-424
a/g:	328	288	14824	209	54	-441
a/g:	544	344	14744	230	49	-422
a/g:	416	348	14740	196	48	-427
a/g:	408	216	14564	216	87	-433
a/g:	444	380	14804	230	34	-454
a/g:	484	244	14620	185	57	-432
a/g:	472	332	14560	219	59	-411
a/g:	320	332	14672	248	35	-445
a/g:	468	396	14756	201	60	-452
a/g:	340	404	14660	234	74	-428
a/g:	368	372	14824	206	49	-450
a/g:	332	380	14740	217	81	-433
a/g:	460	352	14468	227	49	-428
a/g:	364	328	14728	202	38	-428
a/g:	404	372	14716	203	54	-430
a/g:	380	240	14724	216	54	-423
a/g:	500	428	14584	197	59	-438
a/g:	484	376	14764	197	33	-439
a/g:	400	472	14744	211	39	-421
a/g:	516	460	14620	208	66	-434
a/g:	492	248	14748	220	50	-433
a/g:	448	428	14772	222	40	-436
a/g:	472	320	14600	211	39	-417
a/g:	392	376	14780	205	59	-433
a/g:	448	464	14684	214	65	-429
a/g:	508	420	14708	214	39	-430
a/g:	332	356	14768	191	65	-451
a/g:	464	364	14712	200	50	-445
a/g:	304	372	14632	211	68	-408
a/g:	536	408	14644	196	25	-428
a/g:	276	332	14696	222	59	-435
a/g:	348	424	14600	193	67	-420
a/g:	352	396	14696	217	67	-421
a/g:	380	336	14628	218	46	-423
a/g:	356	356	14656	197	64	-430
a/g:	552	464	14600	204	63	-424
a/g:	464	296	14660	234	23	-437
a/g:	456	324	14744	221	64	-422
a/g:	452	400	14708	200	52	-431
a/g:	364	360	14752	208	79	-419
a/g:	628	364	14684	200	69	-424
a/g:	396	364	14632	219	46	-453
a/g:	420	424	14676	215	65	-414
a/g:	260	368	14652	205	64	-415
a/g:	420	340	14728	224	35	-429
a/g:	360	376	14748	202	47	-410
a/g:	452	444	14712	215	66	-446
a/g:	508	416	14764	224	71	-427
a/g:	340	344	14724	196	12	-442
a/g:	484	352	14576	226	45	-451
a/g:	364	352	14824	202	47	-427
a/g:	448	388	14648	190	49	-421
a/g:	380	304	14676	212	50	-452
a/g:	468	308	14616	200	75	-432
a/g:	320	364	14744	184	62	-423
a/g:	444	316	14672	205	53	-417
a/g:	292	328	14704	233	45	-419
a/g:	424	376	14640	199	71	-435
a/g:	360	336	14776	211	48	-432
a/g:	356	436	14616	198	79	-446
